,target
5457,11.956700615286477
5458,11.728319062824378
5459,11.579359064312255
5460,11.667361818274648
5461,11.446080285540736
5464,14.662330304073059
5465,13.95810847515864
5466,13.159198555121502
5467,12.224678478522291
5468,11.315559303516379
5469,10.628351399647642
5470,10.302867516988345
5473,11.322430597487113
5474,10.87322426011591
5475,9.89469904650305
5476,8.953510763007166
5477,8.65084957622891
5478,16.293503110373678
5479,15.587718978247661
5482,14.854073080388153
5483,14.19709955338861
5484,13.029912505879185
5485,12.046414326464499
5486,11.445855743045126
5487,10.901874267286187
5488,10.488520429241627
5491,13.712266689516296
5492,13.302068180148446
5493,12.765882700308858
5494,11.648356302506556
5495,16.49805161653959
5496,15.778710375556548
5497,15.210922725266999
5500,13.198257182580035
5501,13.173442348826354
5502,13.210533582693008
5503,13.332732886943441
5504,13.416247179315668
5505,12.902746101466676
5506,12.480289467028385
5509,14.430129550053929
5510,13.781166494601633
5511,13.037018973878446
5512,12.255605391060664
5513,11.696080008068074
5514,11.056509109233009
5515,10.50783084142058
5518,15.838082497035359
5519,15.69214090661737
5520,14.881743239659365
5521,14.62682381192339
5522,14.267208276774126
5523,13.756238146499204
5524,13.100248639238657
5527,16.695658452044984
5528,16.397125424998197
5529,16.07404626651346
5530,15.7709409595466
5531,11.586008626470564
5532,11.376303587427264
5533,11.272966320727457
5536,14.123827999122136
5537,13.294781052266348
5538,12.682542821521784
5539,12.218322311084089
5540,12.004886261568005
5541,11.490720754982036
5542,11.62779760140064
5545,11.816128954578758
5546,11.388857721846707
5547,12.375811200699085
5548,12.27281498647197
5549,12.025611357363097
5550,11.214667666146262
5551,11.110730005729687
5554,15.876894793388692
5555,15.950742821675423
5556,15.660933377444
5557,15.492006003659196
5558,15.387501607042879
5559,15.123144755256295
5560,15.054550074902174
5563,13.289432538876916
5564,12.199148730457349
5565,11.748100348667986
5566,11.480805084687237
5567,10.64435289430417
5568,10.221177355572257
5569,9.550520013385718
5572,11.047503324658088
5573,10.533801423924505
5574,9.757362911053992
5575,10.581267255964951
5576,11.501358828598763
5577,11.647622428053511
5578,13.206958170138233
5581,16.3137162981832
5582,15.862541246669641
5583,15.378730694798646
5584,14.91874879707244
5585,14.356307520226249
5586,13.758564474521808
5587,13.00328700574939
5590,16.577184998024055
5591,16.269253800487057
5592,15.85765708115012
5593,15.804365384196965
5594,15.105512331875671
5595,14.293920628859537
5596,13.945353908113024
5599,11.164615437363123
5600,10.904450260467481
5601,15.70566453646758
5602,14.969824941294888
5603,14.365222608246762
5604,13.579431198691779
5605,12.681744554681236
5608,15.11458879386232
5609,14.441996432539002
5610,13.918814159624189
5611,13.058232239941425
5612,11.701775663726883
5613,11.774928125605395
5614,11.149657405561852
5617,12.958737953614527
5618,12.689886720049314
5619,12.39234472206848
5620,12.053358433488878
5621,11.812289042195847
5622,16.869166396999468
5623,16.12697709392263
5626,8.701180027529253
5627,7.19668657083435
5628,10.772351190837892
5629,10.632725553240427
5630,10.147491994517667
5631,13.830099618207566
5632,12.88111186204069
5635,13.847577861768734
5636,14.732363131975573
5637,13.829887709634972
5638,12.592979951226068
5639,10.742724438967969
5640,10.525729319580298
5641,9.819127203918054
5644,12.315577063353329
5645,11.528956282042756
5646,11.246038990708099
5647,12.391098874731256
5648,12.466238341069076
5649,16.23512133322835
5650,15.8677729450439
5653,16.937629637256205
5654,16.22985185055747
5655,16.34648844088118
5656,16.17886407419954
5657,15.98046960094021
5658,15.479091330913194
5659,15.206312743559334
5662,13.247055821361647
5663,12.827882243629828
5664,12.868438401750682
5665,11.975167803165935
5666,11.37539752535164
5667,10.51173022600563
5668,16.508355137330614
5671,14.81272963598764
5672,13.798598349380342
5673,12.94859791263741
5674,12.753893430822547
5675,12.358810899782455
5676,11.991678208848212
5677,11.41595190251171
5680,10.841676753111399
5681,11.230138060728503
5682,11.72214046278653
5683,11.920275462224879
5684,11.854719231387572
5685,12.146078449953352
5686,12.569663121956596
5689,13.607178029926953
5690,13.346543191612634
5691,15.224139387583358
5692,15.165962951535935
5693,15.89913670694944
5694,15.904080682063409
5695,16.007350553312648
5698,16.43473165829024
5699,15.659237835710734
5700,15.020303725700112
5701,14.4692727318755
5702,13.641032163006345
5703,13.046839942417117
5704,12.4476688937866
5707,16.46689946869901
5708,16.01890815406568
5709,15.536427410266345
5710,15.130958276854045
5711,14.445409051859073
5712,13.67101759192456
5713,13.286902764402486
5716,15.359747329776994
5717,14.985226023191759
5718,14.261704216226905
5719,13.14527684728288
5720,11.469892695152808
5721,10.562095046821328
5722,9.291182759820284
5725,16.7192642109025
5726,16.277707534088364
5727,16.201996445097407
5728,15.79663726036812
5729,15.497595590312587
5730,14.709426020133778
5731,14.184626984684732
5734,16.121364801457972
5735,15.51091972331312
5736,15.082049627308663
5737,14.09106437961607
5738,13.66081389578244
5739,12.904232242913656
5740,12.343549370087292
5743,13.771368474710577
5744,13.002015555493793
5745,14.101042069616982
5746,13.503945545049161
5747,12.014524655805715
5748,12.47739283951465
5749,12.198100955874802
5752,11.409019446573783
5753,11.53303196766023
5754,11.104099716229817
5755,10.986105951449888
5756,11.967091844408085
5757,10.891764006182903
5758,12.386450648179109
5761,17.49283920765021
5762,17.05542291522123
5763,16.61087297968702
5764,16.13056537971907
5765,15.591961446524289
5766,15.217937831007818
5767,14.84540243802405
5770,16.1247764844092
5771,15.799698943213922
5772,15.49470659567061
5773,14.512766784818572
5774,13.874178443090113
5775,13.243187118759236
5776,12.312790239939943
5779,17.087047635138802
5780,16.61890293835882
5781,16.089794011156823
5782,15.623883751809354
5783,15.692029899223627
5784,14.799973077661763
5785,14.44286776798373
5788,11.60358849986747
5789,11.062096815110534
5790,16.117454945750566
5791,15.569156167916892
5792,15.223307081743766
5793,14.21396112157822
5794,13.291169004144763
5797,13.83229195928331
5798,13.953884581103232
5799,13.519466958508454
5800,13.155295125639302
5801,12.32727206093202
5802,11.89961541775206
5803,11.073645008367333
5806,16.489375718935886
5807,15.99697774830922
5808,15.653295738860962
5809,15.357358257582787
5810,15.059096979016003
5811,14.40195409905708
5812,13.723615639509958
5815,11.130815490059645
5816,11.026987556712017
5817,11.137693688838821
5818,9.919557732713622
5819,12.976157718810176
5820,12.381856209484376
5821,11.920069163456947
5824,12.770482637169394
5825,12.717754902281337
5826,12.443884095327416
5827,12.291171778679738
5828,12.211119886751687
5829,11.787218300302992
5830,11.622111653401094
5833,12.03211203838009
5834,11.421040412713825
5835,11.31122535094967
5836,10.96728407866167
5837,10.07365217905945
5838,9.663579254889187
5839,8.831127635012084
5851,12.619982000421
5852,12.672745734679454
5853,12.709033422309018
5854,12.99638963934019
5855,12.999619306135623
5856,12.752907099100863
5857,12.647805392808879
5869,15.705640670512077
5870,14.930378668568393
5871,14.151396908702152
5872,12.92581307035964
5873,11.406130587774221
5874,10.378167729665766
5875,12.03563420402295
5878,12.763924020661545
5879,12.069284526954528
5880,11.841545525214785
5881,11.040326470676431
5882,17.51618228412953
5883,16.98085943780892
5884,16.508321157316544
5887,11.411999546380267
5888,16.205283387395706
5889,15.606551435733985
5890,14.761245522410324
5891,14.072185592487276
5892,13.349992851902824
5893,12.748367866165559
5905,14.109471129327671
5906,13.001877943556982
5907,12.590021258509362
5908,12.932074162961067
5909,12.668236246916223
5910,12.292502603528535
5911,12.156919165369478
5914,15.53405181293278
5915,14.58344512268247
5916,12.733551825822538
5917,11.874480481958905
5918,10.859018228147887
5919,10.082135703963774
5920,11.255306921732833
5923,15.113469757186891
5924,13.720511729685033
5925,11.760332268420118
5926,11.080556676662296
5927,10.610537638265065
5928,10.974505940611799
5929,12.167659206443483
5932,14.539495819227405
5933,15.374826910314614
5934,14.706073551690404
5935,13.943843964435837
5936,13.342008014651658
5937,12.986211411217225
5938,12.389206372424686
5941,9.666878750268348
5942,12.405152986139083
5943,12.44247984447737
5944,12.125865340977981
5945,11.772632355591485
5946,11.482270362010594
5947,13.017449428687309
5950,14.337065417079344
5951,14.031143575697946
5952,13.700751570262304
5953,12.969720227349502
5954,12.60895107774157
5955,11.780399728050659
5956,11.397424822671375
5959,11.272813765425864
5960,11.244536085898856
5961,10.674729390705439
5962,9.433563920090563
5963,8.788593431293735
5964,16.613257455135166
5965,15.462203021151307
5968,14.706555274148807
5969,14.046556403742064
5970,13.326200146470882
5971,12.856873232459044
5972,14.54235311894807
5973,12.877518547495756
5974,11.748550793786494
5977,17.260509267522078
5978,16.999424061843357
5979,16.117008560289314
5980,15.872230278143585
5981,16.251956039457763
5982,15.868532787791219
5983,14.808473770826565
5986,13.694015014470834
5987,13.59827203758669
5988,14.116032100515874
5989,14.199737729212126
5990,13.890525261769719
5991,13.698649721951055
5992,13.677143492296112
5995,10.177134086023445
5996,9.858803944909488
5997,11.531482218448614
5998,10.611646490716511
5999,15.773952427404772
6000,14.983689020416831
6001,14.569427761534094
6004,16.732075644631195
6005,16.41641064302872
6006,16.22195409907732
6007,16.050462640155857
6008,15.638268569210018
6009,15.242303661364044
6010,14.913719431938285
6013,16.132963672107064
6014,16.105368807157973
6015,15.28806242865381
6016,10.879159780925365
6017,14.909476736826905
6018,14.521254564318292
6019,13.45105110750926
6022,12.260148814128843
6023,11.952289458083852
6024,11.412176521869625
6025,10.44523027893684
6026,9.342420712333391
6027,8.249836485425702
6028,7.362645270417825
6031,8.753055515138222
6032,9.175955945114351
6033,8.68946441235669
6034,7.731492029245684
6035,14.154168261854073
6036,13.725483000508465
6037,12.959514981873875
6040,14.280868412290115
6041,13.606900876427101
6042,13.044218035260524
6043,12.721548440471395
6044,12.91286628812397
6045,12.621336257784897
6046,12.097551585052662
6049,16.789094661586393
6050,16.38876357518993
6051,15.886301036876496
6052,16.113120997864225
6053,16.289073696039846
6054,15.335772060506388
6055,14.607554207173047
6058,6.907755278982137
6059,6.907755278982137
6060,11.781715195690182
6061,13.815510557964274
6062,6.907755278982137
6063,6.917705609835305
6064,6.993932975223189
6067,13.948366097251373
6068,13.075617622006419
6069,12.596644057798335
6070,12.5384292818177
6071,16.212148677239828
6072,17.041997266440372
6073,16.32879181396476
6076,15.577880522285849
6077,14.689556199864677
6078,13.968016171125337
6079,13.063394384278025
6080,12.314859783605902
6081,11.958213668865383
6082,11.355721796177896
6085,13.416302334663701
6086,12.650707183425368
6087,12.547710090892172
6088,13.192422879838187
6089,12.614463469554542
6090,17.334529493059513
6091,16.44200964765716
6094,12.168422698078269
6095,11.839412298694684
6096,13.743819048426989
6097,16.694474380996272
6098,16.217645919775865
6099,15.764003939029472
6100,15.365454484172563
6103,12.80136165290595
6104,13.144975779074972
6105,12.647374542644826
6106,12.708755204353697
6107,12.576894547694764
6108,12.429991895912055
6109,12.243016730669883
6112,11.428510713827865
6113,11.081711686839286
6114,10.73299960761659
6115,10.72980981224849
6116,10.614106214008078
6117,10.427091188661334
6118,10.891801227257481
6121,13.163846913057988
6122,12.524155398754008
6123,12.489185545192516
6124,12.066298953085983
6125,11.913203811724399
6126,11.726196442408119
6127,11.532688875811179
6130,13.914403403260595
6131,12.820355174236258
6132,11.551328536253173
6133,11.86244789052583
6134,10.77958109465887
6135,9.424160595829509
6136,8.537583881063972
6139,15.995370799620456
6140,15.518379248870247
6141,15.189989642800818
6142,14.548209646826333
6143,14.084583805254463
6144,13.20089170821861
6145,13.318937876716383
6148,16.670489250131624
6149,16.100593579353426
6150,14.892013561044283
6151,14.10952851623356
6152,13.664781849840974
6153,13.620903441792228
6154,13.403048024881821
6157,11.49940446686545
6158,10.99581345656153
6159,10.09950653645368
6160,9.641927964229918
6161,9.1689974084418
6162,8.915029272359911
6163,12.356013045985613
6166,13.753879805167774
6167,13.597043554533967
6168,13.17802511622923
6169,12.941404891207416
6170,12.671832909422093
6171,12.39197113081447
6172,12.221084403150611
6175,11.38377304207626
6176,11.304682841344873
6177,11.36005396664135
6178,11.230721692526474
6179,10.40867732468349
6180,12.505358384292803
6181,12.16870301806017
6184,12.723362332153163
6185,12.9569296156723
6186,12.657488971174622
6187,12.144920384536668
6188,11.621932324628208
6189,11.304608947899188
6190,10.900528434095392
6193,13.00252072218699
6194,12.585193778298736
6195,12.174896686394998
6196,11.79447376423837
6197,10.669722542203239
6198,15.916615494637773
6199,15.474920031681439
6202,11.94148190430179
6203,11.293338082983785
6204,10.356821765848482
6205,9.621787551761894
6206,18.329280714536367
6207,17.333806533698695
6208,16.69572434233991
6211,16.373342337766832
6212,15.909677521483088
6213,15.244051098970823
6214,14.413244803440751
6215,13.288741849277178
6216,13.09519770933156
6217,13.18942371608541
6220,14.441034464424725
6221,14.473326890028245
6222,13.659470594564208
6223,13.04080402019911
6224,12.870429328626857
6225,12.832323861698844
6226,13.37410837964163
6229,14.196883773013955
6230,12.840965517859564
6231,12.181493026555783
6232,11.857812200192459
6233,11.47726719876093
6234,10.865535281748011
6235,10.172254353874754
6238,8.669055540725484
6239,8.445267451844648
6240,7.583756300707112
6241,8.490438454107418
6242,7.223295679562314
6243,6.985641817639208
6244,6.913737350659685
6247,12.265831009901003
6248,10.439103345109338
6249,9.938323667371586
6250,11.458500957658673
6251,17.28255129659534
6252,16.325367348155122
6253,15.52439698456368
6265,11.939251463745721
6266,11.533845115222732
6267,11.072092213024273
6268,10.722033142490407
6269,9.871996885444757
6270,9.67733949220162
6271,9.387481868728596
6274,12.524162674153336
6275,12.656969905036172
6276,12.769814196502745
6277,12.622405155602396
6278,12.645620288935495
6279,12.348088567522801
6280,12.154363475204528
6283,11.595168826351244
6284,12.727719507927748
6285,16.9691545867687
6286,16.33529106713913
6287,15.745709356169435
6288,15.092458414360829
6289,14.543439769131204
6292,16.279953752157162
6293,15.430296742858081
6294,14.216247840832208
6295,12.675006953255384
6296,12.372040371088142
6297,12.111344296429532
6298,11.825478182944066
6310,12.565001547396188
6311,12.797176026266527
6312,12.54011693707672
6313,11.86928435897044
6314,11.84036416464
6315,11.858265409845085
6316,11.813859343097757
6319,11.990525170837591
6320,10.990887213990135
6321,14.54261848844765
6322,13.76842628792971
6323,12.717047258196766
6324,12.217378492899144
6325,12.192328627737915
6328,10.34009596741305
6329,9.819942886825784
6330,9.278092474027002
6331,13.575037718128243
6332,13.158811018375374
6333,12.439637703805365
6334,11.60793559976555
6337,15.640425750807395
6338,14.676299996333489
6339,13.758007496504863
6340,13.044693685234359
6341,12.509135820020257
6342,12.285618306619597
6343,11.718987962145981
6346,10.676485114583807
6347,10.031660866259111
6348,8.706159290928861
6349,16.635294721097036
6350,16.25593139157132
6351,15.789284592424751
6352,15.178927720132815
6355,14.018202391368563
6356,13.87493068996813
6357,13.854405256442083
6358,13.82922212332996
6359,13.737794391792987
6360,13.490404876599635
6361,12.84968813705907
6373,12.788813267210061
6374,12.486087902920922
6375,11.678999069119433
6376,15.94243068979053
6377,15.5305491572128
6378,15.102654249028898
6379,14.417566048367437
6382,13.326337157126938
6383,13.015695340646559
6384,12.275052850270235
6385,12.077358204174038
6386,11.897357589203876
6387,11.389808227723144
6388,11.022996640917222
6391,14.484763020031673
6392,13.685103422618512
6393,13.919157706646846
6394,13.77000364801209
6395,13.955548983853474
6396,13.249369526860376
6397,12.57009751248746
6400,15.041106977639611
6401,13.912394952587459
6402,12.441559701375622
6403,11.273385727844461
6404,10.213542475839635
6405,9.619266151713328
6406,9.723223876851618
6409,16.97520946259024
6410,15.973550225950692
6411,15.979929879025073
6412,15.795377452410163
6413,14.776679813507704
6414,14.156733634310882
6415,13.262525239800814
6418,16.540818844570765
6419,16.077365943846118
6420,15.536365150416254
6421,14.493182106268076
6422,14.428842046747292
6423,13.629682059030875
6424,12.85317326978424
6427,11.798322428548293
6428,10.592651811785132
6429,10.629126124296002
6430,15.532280102129889
6431,15.078357653170798
6432,14.818445666158217
6433,17.78800287903183
6436,16.763101511803736
6437,16.155325248540596
6438,15.678778420987284
6439,15.05877455372907
6440,14.18723961794167
6441,13.743888877040742
6442,13.592714446285923
6445,16.443130226198477
6446,15.593428845118428
6447,14.75880303919726
6448,13.965500020494868
6449,13.479651733167554
6450,13.225944711256451
6451,12.788517289434157
6454,11.573926486527627
6455,11.676964238919082
6456,11.60494842961628
6457,11.428967603072808
6458,11.888803837113372
6459,11.370428285241672
6460,11.774897344772617
6463,15.908282725708032
6464,15.122802836439206
6465,14.47025936715523
6466,13.960854284461659
6467,13.460468565748148
6468,13.352407862407293
6469,13.018590489686936
6481,12.509789225411396
6482,12.18322869810488
6483,11.835523324586946
6484,11.366661932991452
6485,10.874664117894554
6486,10.154557506491177
6487,9.757999245787522
6490,12.811126045331012
6491,12.934852378718825
6492,12.472045774819739
6493,15.068967571269098
6494,14.294006153185682
6495,13.85343235096283
6496,13.135398055674784
6499,16.809223544129075
6500,16.235976015211456
6501,16.089675085679232
6502,15.427978874083404
6503,15.098245558150635
6504,14.458760837147036
6505,14.222890498277211
6508,12.190070288052668
6509,11.415588232081271
6510,13.497465493330216
6511,13.21722800341885
6512,12.917280741407774
6513,16.441664640443054
6514,16.056774349016635
6517,14.925166968516928
6518,15.203440331068682
6519,14.744085528671649
6520,14.655558055017696
6521,14.461207576151226
6522,14.500284782960277
6523,14.453518637440418
6526,15.487358039424768
6527,14.716251821027237
6528,13.305081522213525
6529,11.716878041890478
6530,11.51483364323953
6531,11.163991907597719
6532,11.002499761225565
6535,15.693291289179832
6536,15.212906319875339
6537,13.545634349360919
6538,13.009998387593619
6539,12.40916041750793
6540,12.243161279725264
6541,12.35386314220475
6553,13.767443632194889
6554,13.678134068133488
6555,13.378178551007734
6556,13.151922179645874
6557,12.551929282033027
6558,12.296205811329225
6559,12.188758619096562
6571,16.243336055633446
6572,15.784728947174328
6573,15.812798404987912
6574,15.39801397165817
6575,15.355732788376713
6576,15.049002163731734
6577,15.168779276791282
6580,14.075061638368231
6581,12.784369984411176
6582,11.601778478439227
6583,10.592651811785132
6584,8.976262255609193
6585,11.479130804133241
6586,10.813981515563105
6589,16.60428754040058
6590,15.785290402709494
6591,15.28966056457882
6592,14.44674244039334
6593,14.531598085085466
6594,14.400352335383083
6595,13.934396984660811
6598,16.841239062345817
6599,16.041104017354247
6600,15.512615332510684
6601,14.530731314674746
6602,14.025592375026019
6603,13.63269287812163
6604,13.099798699154904
6607,15.807669413126106
6608,15.568727204219572
6609,15.54833002726995
6610,15.329610010194163
6611,15.216881444955574
6612,14.9528322111205
6613,14.79020792432675
6616,12.502522419111113
6617,11.723016197689448
6618,11.937114187076496
6619,11.683419012509088
6620,11.283524879179666
6621,10.648040521155973
6622,10.569674551513291
6625,15.449130708867589
6626,12.27141084683831
6627,10.452360123939021
6628,15.071299230112476
6629,14.200055694779884
6630,13.326239294288152
6631,12.688492621915909
6634,9.379238908437996
6635,8.116715624819111
6636,15.016584063382075
6637,14.302988124819647
6638,13.640969057889274
6639,12.850851198061843
6640,11.706302352441167
6643,12.290841092364841
6644,12.553682626561843
6645,8.858510813033927
6646,11.223361623100429
6647,10.7758263968811
6648,12.78121301539797
6649,12.601753375680893
6652,10.768379721324283
6653,16.78525018049401
6654,16.15810355419617
6655,13.271538269937182
6656,15.146502282224434
6657,14.720055375890365
6658,14.151186763551122
6661,14.396569643366933
6662,13.659084792090287
6663,13.082530476902605
6664,17.06258293724728
6665,14.207772891754633
6666,15.765698117271548
6667,15.207547150869223
6670,15.119904006850746
6671,14.583659454027487
6672,13.49628140128103
6673,12.55331171126228
6674,12.364929377360626
6675,11.510672929916934
6676,10.657823901408495
6679,18.09050362543199
6680,17.288569798297676
6681,16.734073894773342
6682,16.284779828752836
6683,15.778658563507342
6684,15.067821710120295
6685,14.565087220090913
6688,15.2194014382417
6689,14.938192500996923
6690,16.38510932093873
6691,15.941175162101864
6692,15.639968555525524
6693,15.471905526880638
6694,15.018292753797125
6697,17.606669847309252
6698,17.300224514123887
6699,16.987473878755498
6700,16.745397430117908
6701,16.448596666700258
6702,16.31762259258335
6703,15.821312287117335
6706,15.56925883560617
6707,15.11339547434401
6708,14.70224023559435
6709,15.053734053009762
6710,15.120731784870168
6711,15.080290179272804
6712,14.93414636456311
6724,11.8168523726869
6725,11.375018800502191
6726,11.413105129688017
6727,11.159445411928015
6728,12.01195377325658
6729,11.27975683000893
6730,10.28909003154804
6742,12.318123729337549
6743,11.92886881736602
6744,11.358969766132942
6745,10.928255936745675
6746,10.510041450510977
6747,14.70629187375489
6748,14.096893583007008
6751,14.817644251162918
6752,13.641236929543446
6753,12.400524498559522
6754,11.427008034857009
6755,10.849686540148948
6756,11.206413891581187
6757,10.773587738303867
6760,15.73929048726627
6761,14.921705690730453
6762,14.069070795859192
6763,12.753355552306502
6764,11.986640946759838
6765,11.594136720395051
6766,11.37320352179509
6769,13.310685229699173
6770,13.676756407596114
6771,13.224611253822875
6772,12.74689289888127
6773,12.551486925504152
6774,11.520417330728524
6775,10.88939762629034
6778,10.816593217465508
6779,11.326511545872743
6780,10.838992503334087
6781,16.689700087005725
6782,16.293269809178344
6783,15.92761905201561
6784,15.312930733422988
6787,16.421678335974267
6788,16.187527492750373
6789,15.621403017658242
6790,15.3052189916501
6791,14.83495300789789
6792,13.959671506162165
6793,13.591491623614111
6805,11.28794272338199
6806,11.507108579648664
6807,11.325824505002949
6808,13.325849378898113
6809,12.36062895736336
6810,11.454066782963823
6811,9.982806921740384
6814,15.32570785654798
6815,15.065092472267395
6816,14.072382072555238
6817,13.33045501489185
6818,12.536379486528174
6819,11.919489968521694
6820,11.131108521767771
6832,16.068729340848687
6833,15.660286169957285
6834,14.748713469302361
6835,13.79844069326868
6836,12.82349631889289
6837,13.085236630372952
6838,12.842030235293587
6850,10.95187615002577
6851,11.388030952598463
6852,11.298307963375454
6853,11.217144014261798
6854,11.708212604154205
6855,11.672038099627246
6856,11.635373159723754
6859,12.97851610140617
6860,12.269690430420189
6861,11.701966065018876
6862,17.01636480532508
6863,16.43100085378761
6864,15.879338590726421
6865,15.309746800149657
6868,12.074915574828337
6869,11.470383241704553
6870,10.596609732783568
6871,14.712437006455517
6872,14.154883583227013
6873,13.548676318025331
6874,13.031159953323149
6877,11.507249386471992
6878,11.392575387278974
6879,10.914615625171118
6880,10.532869246423687
6881,11.809713452450524
6882,10.87602628394887
6883,14.792988953117266
6895,14.93470294939395
6896,14.288972575086715
6897,13.25978519251191
6898,12.242631164340468
6899,10.90802722863092
6900,10.026678163091326
6901,9.628655892063167
6904,13.912625471892202
6905,13.03599906375133
6906,12.480950593931832
6907,11.667593153982345
6908,11.378628064751071
6909,10.811141091014619
6910,10.175649813329873
6913,12.441622914248944
6914,12.073871795912016
6915,12.997468865032564
6916,12.564337824374869
6917,12.143468252759867
6918,10.605569697153653
6919,16.37295288497407
6922,16.631537708873296
6923,16.070106470915437
6924,15.616694477220154
6925,15.245044229540598
6926,15.184526757640997
6927,14.685030385590762
6928,13.959423005498723
6931,15.535179505795087
6932,15.202251069544246
6933,14.879244956424348
6934,14.31235084116357
6935,13.526807964958486
6936,13.043439210597318
6937,12.675716835185238
6940,17.378248986152464
6941,17.150053047220897
6942,16.945337921485585
6943,16.909647627146786
6944,16.64559542520086
6945,16.464385819286424
6946,16.48743432037113
6949,16.165012251579356
6950,15.808668594055446
6951,15.16671775104999
6952,14.7141052341614
6953,13.998641786885269
6954,13.347851378347558
6955,12.273684563940193
6967,14.634653622888127
6968,12.384444746815323
6969,13.026966393832666
6970,15.360951029517143
6971,15.518333525611627
6972,15.581159426398372
6973,15.510187561149463
6976,15.000797972651547
6977,12.816052868024965
6978,12.273731294003989
6979,12.556099036742198
6980,11.95716246757893
6981,11.656488868280348
6982,11.031399710249099
6985,13.853148288091548
6986,13.364564180251996
6987,12.95586005013737
6988,12.500308196951798
6989,11.429163348864899
6990,11.274477902396146
6991,11.148578307582962
6994,16.81845565644262
6995,16.38927060246289
6996,16.440213787208723
6997,15.584814443918372
6998,15.352304441541186
6999,14.891680558494945
7000,14.243664320860454
7003,14.253012947742837
7004,15.212912253617688
7005,14.348343435873335
7006,13.240135746337156
7007,12.375520017840522
7008,12.150512365758129
7009,11.770068429838156
7012,15.707724678753426
7013,15.490634894942662
7014,14.924652877413875
7015,14.376418082676972
7016,13.6675347741651
7017,12.682673217023945
7018,11.577307723899496
7021,14.109172962529465
7022,14.261255433614211
7023,14.368242707933371
7024,14.222085050477936
7025,13.936721489444558
7026,13.502715784697418
7027,13.275949326372558
7030,16.265985774334744
7031,16.01920769855163
7032,15.75394382466904
7033,15.400402467060342
7034,15.021222049896513
7035,15.029065110373608
7036,14.253919670557213
7048,8.80956425335415
7049,8.317033476492403
7050,12.438386025164878
7051,12.237251494011174
7052,11.733650093047128
7053,10.221541203633324
7054,9.736724334658026
7066,15.186447850632053
7067,15.036504182770658
7068,14.821136930300474
7069,14.403357776588535
7070,14.03501308880096
7071,13.708465290575578
7072,13.874998534043625
7075,15.068307240177043
7076,14.286306997852583
7077,13.187122499207783
7078,12.97166606118041
7079,12.465806530503828
7080,11.749356347411215
7081,11.226136327067039
7084,16.50467996674985
7085,15.959951842527577
7086,15.506085041123983
7087,15.137724959457858
7088,14.230865269009097
7089,12.7669447867803
7090,12.336881585641587
7102,15.721323152410315
7103,15.578128679471186
7104,15.483978409619427
7105,15.355471910524482
7106,15.223244685927936
7107,15.12106655282963
7108,14.641191446126511
7111,11.4978727390106
7112,9.381179591661104
7113,9.538492376981678
7114,8.95402775927046
7115,6.495265555937008
7116,6.415096959171596
7117,6.198478716492308
7120,9.752897193903626
7121,9.2213792190914
7122,8.555836815008442
7123,8.00836557031292
7124,13.971825180492068
7125,13.348995237488863
7126,12.736903817179039
7129,10.223975576713087
7130,9.868637275100381
7131,8.718009330846357
7132,8.103191752285786
7133,11.960900741830327
7134,11.388665247589543
7135,10.958130537988746
7138,13.884131360242062
7139,14.811149109979691
7140,14.430080872646132
7141,14.014039233666516
7142,13.839617633307506
7143,15.183929857838322
7144,14.491730273983471
7147,17.493496821122122
7148,17.222952965462763
7149,17.6684089684729
7150,17.868941593699418
7151,17.053199658136233
7152,16.708122748659946
7153,16.714117425186693
7156,17.609541853465075
7157,17.106665704022713
7158,17.235101993649554
7159,17.335807885553493
7160,16.526069476268997
7161,15.834226035182544
7162,15.62574464889629
7165,15.697961679209858
7166,15.149394158458458
7167,14.543984823644113
7168,13.579155112677833
7169,12.957712765720936
7170,12.675673068499183
7171,11.933377702886641
7174,16.0722780742697
7175,15.762683908844112
7176,15.472024595012366
7177,15.285077712102979
7178,15.115024333641935
7179,14.700710955399945
7180,14.459333031512216
7183,15.75935571925632
7184,15.374852353844226
7185,15.025892281225286
7186,14.118459250273753
7187,13.345066831890135
7188,19.072643728988524
7189,18.111756103987915
7201,16.33569007430133
7202,15.939547764903933
7203,15.448479237575974
7204,14.946565512429153
7205,14.516244386990746
7206,14.082884560405224
7207,13.667499989015571
7210,16.57732216515901
7211,16.21058193823772
7212,15.581197575561777
7213,15.116019335956716
7214,14.938277102952906
7215,13.991479479430453
7216,12.912597445391649
7219,13.467594287470776
7220,13.405641265659101
7221,12.917219358198517
7222,12.53860857361558
7223,12.07010399950078
7224,11.912171273264477
7225,11.69952950549349
7246,16.096298714348645
7247,16.070744575803392
7248,15.540816429020326
7249,15.26491820630822
7250,15.18989553303486
7251,14.843200257294155
7252,14.458927432559951
7255,16.254683168870997
7256,15.901102025026677
7257,15.586388858479403
7258,15.10035978386617
7259,14.152185631155616
7260,13.041682466122186
7261,12.467601946127715
7264,14.941317367488908
7265,14.73685649075206
7266,15.284353791394294
7267,15.110693512083172
7268,14.99559499370891
7269,14.970512946876498
7270,14.838359607844517
7273,10.581521095286025
7274,10.053759290414428
7275,14.006718348307485
7276,12.645977826951876
7277,12.236126470858638
7278,11.839282428564632
7279,16.95577857852586
7282,13.147625583842881
7283,12.730759753488975
7284,12.43803717735016
7285,12.081557625832241
7286,11.776197010041864
7287,11.173781662893846
7288,10.969094439590254
